,_id,,location,date,type,subregion,town,county,site,fatalities,losses,source,add,uncertainty,created_at,updated_at,__v,triggering_description,triggering
1945,5f568a5f2226ad7c84db9cd7,2043,"[-75.2435307, 6.2199662]",2013-07-13 00:00:00,Landslide,Oriente,El Peñol,,Barrio Comuneros,0,20,Reporte Cmgrd Rad 201300287945,,High,,,,Lluvias,Rainfall
1946,5f568a5f2226ad7c84db9ceb,2047,"[-75.1644735, 6.4714987]",2013-07-07 00:00:00,Landslide,Nordeste,Santo Domingo,,Veredas Cuatro Esquinas y Primavera,0,50,Reporte Cmgrd Rad 201300272735,,High,,,,Lluvias,Rainfall
1947,5f568a5f2226ad7c84db9e15,2099,"[-75.0143824, 6.895626999999999]",2016-11-28 00:00:00,Flood,Nordeste,Amalfi,,"En Los sectores de Camellón, la Granja, Cantarrana y Centro",0,0,El Colombiano,,High,,,,Creciente río - Producto de las fuertes lluvias que se presentaron en el mun,Rainfall
1948,5f568a5f2226ad7c84db9e17,2101,"[-75.9067158, 6.046265200000001]",2016-12-08 00:00:00,Landslide,Suroeste,Concordia,,"Vía Concordi-Betulia Kilómetro 4+000, sector conocido como S",0,0,Noticias Caracol,,High,,,,Erosión - En la parte superior del talud funcionó por un tiempo el rel,Unknown
1949,5f568a5f2226ad7c84db9e40,2108,"[-75.0278664, 6.2951219]",2015-01-08 00:00:00,Landslide,Oriente,San Rafael,,,0,0,Dapard,Cerca de 64 personas afectadas de 16 familias.,High,,,,Desconocida,Unknown
1950,5f568a5f2226ad7c84db9e41,2109,"[-76.436769, 7.2440551]",2015-01-17 00:00:00,Landslide,Urabá,Mutatá,,"Mutatá, Zona Centro",0,0,Dapard,Afectada vía mutatá-dabeiba,High,,,,Desconocida,Unknown
1951,5f568a5f2226ad7c84db9ec1,2132,"[-74.7004374, 7.079743499999999]",2015-05-29 00:00:00,Landslide,Nordeste,Segovia,,,0,0,Dapard,Se registra un total de 33 familias damnificadas y 7 viviendas destruidas.,High,,,,Desconocida,Unknown
1952,5f568a5f2226ad7c84db9ec6,2136,"[-75.14173699999999, 6.3758292]",2015-05-31 00:00:00,Landslide,Oriente,Alejandría,,,0,0,Dapard,Deslizamiento deja un total de 4 personas afectadas con 2 familias afectadas.,High,,,,Desconocida,Unknown
1953,5f568a5f2226ad7c84db9f72,2157,"[-75.7377592, 5.962551800000001]",2017-06-20 00:00:00,Landslide,Suroeste,Venecia,Bolombolo,"Vía Santa Fe-Bolombolo sitio el Abejero (Kilómetro 11),",0,0,El Colombiano,,Mid,,,,Lluvias,Rainfall
1954,5f568a5f2226ad7c84db9f7d,2164,"[-75.1592213, 6.2337643]",2017-05-31 00:00:00,Landslide,Oriente,Guatapé,,,0,0,Teleantioquia,,High,,,,Lluvias - Fuertes lluvias,Rainfall
1955,5f568a612226ad7c84db9fe2,2173,"[-76.13181, 6.313860999999999]",2017-09-19 00:00:00,Flood,Suroeste,Urrao,,"Zona rural y Urbana. Vereda Pabó, Arenales",0,0,Teleantioquia,"Vientos fuertes, desplomes de árboles y techos. deslizamientos",High,,,,Lluvias,Rainfall
1956,5f568a612226ad7c84dba005,2193,"[-75.56581530000001, 6.2476376]",2017-10-25 00:00:00,Landslide,Valle de Aburrá,Medellín,,Barrio Versalles,0,0,Telemedellín,"Habitantes de tres barrios de la comuna 3 de medellín se encuentran casi que incomunicados versalles, la cruz y la honda",High,,,,Otra causa - Desconfinamiento de la estructura por construccion en casa v,Unknown
1957,5f568a612226ad7c84dba011,2197,"[-76.427089, 8.850104]",2017-12-20 00:00:00,Landslide,Urabá,Arboletes,,Vía Arboletes-Montería barrio Minuto de Dios,0,0,"El Colombiano, Teleantioquia",El mar en los últimos cuatro días se llevó parte del material de base de la calzada (transversal de las américas). 12 viviendas afectadas,High,,,,Erosión - Mar de Leva,Erosion
1958,5f568a612226ad7c84dba019,2203,"[-75.606403, 5.746942]",2018-01-03 00:00:00,Landslide,Suroeste,La Pintada,,Vá la Pintada-Bolombolo Kilómetro 10 (Sector conocido como L,0,0,El Colombiano,,High,,,,Desconocida,Unknown
1959,5f568a612226ad7c84dba04f,2222,"[-75.4305712, 6.0298998]",2018-05-04 00:00:00,Landslide,Oriente,La Ceja,,Vereda la Loma,0,0,Mi Oriente,,High,,,,Lluvias - Fuertes lluvias que se registraron en la noche del jueves,Rainfall
1960,5f568a612226ad7c84dba05c,2235,"[-75.43898999999999, 7.163592]",2018-05-13 00:00:00,Landslide,Norte,Valdivia,,,0,0,Teleantioquia,La zona urbana de valdivia se encuentra sin el servicio de agua potable. 3000 afectados,High,,,,Lluvias,Rainfall
1961,5f568a612226ad7c84dba071,2251,"[-75.1644735, 6.4714987]",2018-06-02 00:00:00,Landslide,Nordeste,Santo Domingo,Santiago,Km 40+900,0,0,El Colombiano,Paso a un carril,Mid,,,,Lluvias,Rainfall
1962,5f568a612226ad7c84dba088,2271,"[-75.827129, 6.557179]",2018-05-21 00:00:00,Landslide,Occidente,Santa Fe de Antioquia,,Vía Santa Fe Antioquia - Medellín sobre el Kilómetro 33+600,0,0,El Colombiano,,High,,,,Lluvias,Rainfall
1963,5f568a612226ad7c84dba0dd,2323,"[-74.99450449999999, 6.0432523]",2019-10-20 00:00:00,Landslide,Oriente,San Luis,,"Kilómetro 73 de la Vía que Une a Medellín con Bogotá, en el",0,0,Caracol,,High,,,,Lluvias,Rainfall
7840,5f5652c36f9d0415f2ff6bb5,8009,"[-75.56581530000001, 6.2476376]",2018-01-09 00:00:00,Flood,Valle de Aburrá,Medellín,,"Deprimidos de la Feria de Ganado, Villanueva y el sector de",0,0,Telemedellín,,High,,,,Lluvias,Rainfall
7781,5f5652c36f9d0415f2ff6bb1,8005,"[-75.56581530000001, 6.2476376]",2017-12-09 00:00:00,Flood,Valle de Aburrá,Medellín,,"Barrio Castropol de el Poblado, Glorieta de Monterrey, Aven",0,0,"El Colombiano, Teleantioquia","Vías inundadas y por lo menos cuatro árboles caídos, persona arrastrada por corriente de la quebrada la hueso",High,,,,Lluvias,Rainfall
7610,5f5652c36f9d0415f2ff6ba9,8003,"[-75.56581530000001, 6.2476376]",2017-12-02 00:00:00,Flood,Valle de Aburrá,Medellín,,,0,0,"Telemedellín, Minuto 30","Vías inundadas, movilidad colapsada y una motocicleta incrustada en una alcantarilla en la glorieta de san juan con la avenida del ferrocarril. en la comuna 11 (laureles), la avenida nutibara el agua llegó hasta las puertas de las casas y los locales comerciales. caida de poste de luz",High,,,,Lluvias,Rainfall
1967,5f568a5b2226ad7c84db9adc,1866,"[-75.309798, 5.712002]",2011-10-20 00:00:00,Landslide,Oriente,Sonsón,,Urbana,0,0,Rad 170292,,High,,,,Vendaval,Rainfall
1968,5f568a5b2226ad7c84db9af4,1884,"[-75.9067158, 6.046265200000001]",2011-11-22 00:00:00,Flood,Suroeste,Concordia,,El Golpe,0,625,Rad 174789,,High,,,,Vendaval,Rainfall
1969,5f568a5b2226ad7c84db9afa,1889,"[-75.3318156, 6.437951699999999]",2011-12-06 00:00:00,Landslide,Valle de Aburrá,Barbosa,,Vía Concepción,1,0,Dapard,,High,,,,Vendaval,Rainfall
1970,5f568a5b2226ad7c84db9b00,1893,"[-75.9088137, 7.021420099999999]",2011-12-12 00:00:00,Landslide,Occidente,Peque,,Las Flores,0,215,Fax 480,,High,,,,Vendaval,Rainfall
1971,5f568a5b2226ad7c84db9b07,1899,"[-74.8090098, 7.6049669]",2011-12-20 00:00:00,Landslide,Bajo Cauca,El Bagre,,Puerto Claver y Lopez,0,150,Rad 005791,,High,,,,Vendaval,Rainfall
1972,5f568a5b2226ad7c84db9b5c,1935,"[-74.787294, 6.551367]",2012-05-02 00:00:00,Flood,Magdalena Medio,Maceo,,,0,4,Reporte Clopad,,High,,,,Lluvias,Rainfall
1973,5f568a5b2226ad7c84db9b83,1944,"[-75.735417, 5.963962]",2012-01-05 00:00:00,Flood,Suroeste,Venecia,,,0,560,Reporte Clopad,,High,,,,Lluvias,Rainfall
1974,5f568a5b2226ad7c84db9b85,1946,"[-75.6245768, 5.615870399999999]",2012-01-05 00:00:00,Flood,Suroeste,Valparaíso,Valparaiso,,0,1851,Reporte Clopad,,Mid,,,,Lluvias,Rainfall
1975,5f568a5b2226ad7c84db9b8f,1955,"[-75.64370699999999, 5.548956]",2012-04-24 00:00:00,Landslide,Suroeste,Caramanta,,,0,18,Reporte Clopad,,High,,,,Lluvias,Rainfall
1976,5f568a5b2226ad7c84db9b93,1959,"[-75.72776689999999, 6.442825699999999]",2012-05-02 00:00:00,Landslide,Occidente,San Jerónimo,,,0,13,Reporte Clopad,,High,,,,Lluvias,Rainfall
1977,5f568a5f2226ad7c84db9be1,1986,"[-76.5274568, 8.7617905]",2012-10-23 00:00:00,Landslide,Urabá,San Juan de Urabá,,Corregimiento Sanjuancito,0,0,Reporte Cmgrd,,High,,,,Lluvias,Rainfall
1978,5f568a5f2226ad7c84db9c5d,2005,"[-75.185598, 6.057265]",2013-03-18 00:00:00,Torrential,Oriente,Cocorná,,"Barrio Nuevo, Vereda la Chonta, Los Potreros",0,8,Reporte Cmgrd,Deslizamientos de tierra ocasionados por la creciente de la quebrada,High,,,,Lluvias,Rainfall
1979,5f568a5f2226ad7c84db9c85,2013,"[-75.55958869999999, 6.336728799999999]",2013-05-05 00:00:00,Torrential,Valle de Aburrá,Bello,,Sauces,0,4,Reporte Cmgrd,,High,,,,Inundación,Rainfall
1980,5f568a5f2226ad7c84db9c91,2017,"[-75.735417, 5.963962]",2013-05-10 00:00:00,Torrential,Suroeste,Venecia,,Vereda la Amalia,0,18,Reporte Cmgrd,,High,,,,Lluvias,Rainfall
1981,5f568a5f2226ad7c84db9d39,2061,"[-76.1313454, 6.772999899999999]",2014-01-08 00:00:00,Flood,Occidente,Frontino,,Chuscal de Musinga,0,6,Reporte Cmgrd Rad 40206,,High,,,,Lluvias,Rainfall
1982,5f568a5f2226ad7c84db9d4f,2062,"[-75.55958869999999, 6.336728799999999]",2013-11-05 00:00:00,Landslide,Valle de Aburrá,Bello,,Vereda Paris,0,2,Reporte Cmgrd Rad 466012,,High,,,,Lluvias,Rainfall
1983,5f568a5f2226ad7c84db9d6e,2068,"[-75.2575535, 6.3946117]",2014-05-09 00:00:00,Flood,Oriente,Concepción,,Vereda Remango,0,12,Reporte Cmgrd Rad 146,,High,,,,Lluvias,Rainfall
1984,5f568a5f2226ad7c84db9d9e,2081,"[-74.8672519, 7.486879999999999]",2014-07-01 00:00:00,Landslide,Bajo Cauca,Zaragoza,,Casco urbano,0,199,Reporte Cmgrd Rad 193,,High,,,,Lluvias,Rainfall
1985,5f568a5f2226ad7c84db9e92,2122,"[-75.185598, 6.057265]",2015-04-03 00:00:00,Torrential,Oriente,Cocorná,,,0,0,Dapard,Avenida torrencial deja afectaciones en puentes peatonales.,High,,,,Desconocida,Unknown
1986,5f568a5f2226ad7c84db9f0a,2144,"[-75.55109980000002, 7.1129229]",2015-07-16 00:00:00,Landslide,Norte,Briceño,,,0,0,Dapard,Estos eventos dejan 13 familias afectadas con un total de 60 personas afectadas.,High,,,,Desconocida,Unknown
1987,5f568a5f2226ad7c84db9f1a,2145,"[-75.0278664, 6.2951219]",2015-08-13 00:00:00,Landslide,Oriente,San Rafael,,,0,0,Dapard,ESTOS EVENTOS DEJAN UNA CIFRA DE 25 FAMILIAS AFECTADAS (75 PERSONAS AFECTADAS).,High,,,,Vendaval,Rainfall
1988,5f568a612226ad7c84dba00e,2195,"[-75.735417, 5.963962]",2017-11-20 00:00:00,Flood,Suroeste,Venecia,,Corregimiento de Bolombolo,0,0,El Colombiano,Cinco barrios inundados. cerca de cien familias las que resultaron afectadas y tuvieron que ser reubicadas en albergues temporales en el parque principal a la espera que el nivel de las aguas baje. la vía que comunica a bolombolo con santa fe de antioquia tuvo que ser cerrada durante un par de horas. pasadas las 10 de la mañana todo volvió a la normalidad,High,,,,Lluvias - Lluvias que se precipitan desde hace varias semanas sobre el,Rainfall
1989,5f568a612226ad7c84dba010,2196,"[-75.48559949999999, 6.814634799999999]",2017-11-01 00:00:00,Landslide,Norte,Yarumal,Llanos de Cuibá,Vía Llanos de Cuiva - Tarazá sector el 12,0,0,El Colombiano,Cierre total de la via. afecto algunos vehículos de servicio público que se movilizaban por la zona. se presentaron siete derrumbes,Mid,,,,Lluvias,Rainfall
1990,5f568a612226ad7c84dba012,2198,"[-76.6874701, 6.8622356]",2017-12-05 00:00:00,Flood,Urabá,Murindó,,"Sectores Afectados Son la Cabecera Municipal, la Vereda Bell",0,0,"El Colombiano, Teleantioquia",Más de dos mil personas se encuentran afectadas. la estación de policía debió ser evacuada este martes. 785 familias tienen sus viviendas inundadas,High,,,,Lluvias,Rainfall
1991,5f568a612226ad7c84dba018,2202,"[-75.9067158, 6.046265200000001]",2018-01-03 00:00:00,Landslide,Suroeste,Concordia,,"Vía Concordia - Bolombolo, Kilómetro 14",0,0,El Colombiano,Paso está restringido a un carril,High,,,,Desconocida,Unknown
1992,5f568a612226ad7c84dba024,2207,"[-75.19351499999999, 5.521669999999999]",2018-02-15 00:00:00,Torrential,Oriente,Nariño,Puerto Venus,"Vereda el Piñal, Vereda quebrada Negra",0,0,"Ntn 24, El Colombiano, Caracol Radio, Telemedellín, Teleantioquia, El Espectador, El Tiempo, La Fm, El Mundo, Mi Oriente","Arrasó 8 casas, dañó 4 más y se llevó la escuela y el puente peatonal que comunica a 5 veredas. dapard recomendó evacuar unas 50 viviendas cercanas que podrían resultar afectadas si sigue lloviendo y hay nuevos taponamientos del cauce. la fuerza aérea, procedieron con la evacuación de 15 personas de la vereda el piñal. en total, fueron 16 las familias cuyas viviendas resultaron destruidas. precisaron que el censo final arrojó que siete familias quedaron damnificadas, las cuales están integradas por 86 personas, en tanto que 90 familias conformadas por 360 personas resultaron afectadas. las personas que residen en el piñal ya están ubicadas en otras viviendas del corregimiento y casco urbano del municipio",Mid,,,,Lluvias - Se han generado dos grandes desprendimientos de material en,Rainfall
1993,5f568a612226ad7c84dba026,2208,"[-75.636623, 6.151144899999999]",2018-02-17 00:00:00,Torrential,Valle de Aburrá,La Estrella,,Barrio la Ferrería Calle 73 Sur con Carrera 63,1,0,"Teleantioquia, Telemedellín","Niña cae al arroyo formado en la cuneta artesanal. se ahoga. la menor de 11 años se encontraba con un compañero del colegio cuando al parecer ingresaron al arroyo, quedando atrapada en esta cuneta mientras el agua corría",High,,,,Lluvias,Rainfall
1994,5f568a612226ad7c84dba067,2242,"[-76.55047499999999, 8.136764]",2018-05-04 00:00:00,Landslide,Urabá,Turbo,Alto de Mulatos,"Vía Turbo-San Pedro de Urabá , sector el Tres.",0,0,Teleantioquia,Obligó su cierre total. hasta 5 deslizamientos en este tramo,Mid,,,,Lluvias,Rainfall
1995,5f568a612226ad7c84dba06e,2248,"[-75.5674243, 5.874190899999999]",2018-06-02 00:00:00,Landslide,Suroeste,Santa Bárbara,,"Km 14+800, la Vía Medellín-La Pintada sector las Peñas",0,0,El Colombiano,Paso a un carril por pérdida de la banca.,High,,,,Lluvias,Rainfall
1996,5f568a612226ad7c84dba085,2268,"[-76.13181, 6.313860999999999]",2018-05-29 00:00:00,Landslide,Suroeste,Urrao,,Vía Urrao - Betulia . a la Salida de Urrao,0,0,El Colombiano,Cierre total. segundo derrumbe que se presenta en la carretera en menos de un mes,High,,,,Lluvias,Rainfall
1997,5f568a612226ad7c84dba098,2278,"[-75.702277, 6.037113000000001]",2018-09-14 00:00:00,Landslide,Suroeste,Amagá,,"La Mina Conocida como la Cancha, de la Vereda las Minas",2,0,El Colombiano,Derrumbe interno en el socavón,High,,,,Error humano,Anthropic
1998,5f568a612226ad7c84dba0af,2298,"[-75.46044970000001, 6.6470033]",2018-11-04 00:00:00,Torrential,Norte,Santa Rosa de Osos,,Casco urbano Santa Rosa de Osos,0,0,Teleantioquia,Más de cuatro barrios sufrieron inundaciones en el municipio de santa rosa de osos,High,,,,Lluvias,Rainfall
1999,5f568a612226ad7c84dba0c9,2311,"[-76.0218469, 5.852475999999999]",2019-04-06 00:00:00,Torrential,Suroeste,Ciudad Bolívar,,Quebrada la Arboleda en las Veredas Alto de Los Jaramillos y,1,0,Minuto 30,,High,,,,Lluvias,Rainfall
2000,5f568a612226ad7c84dba0ce,2313,"[-74.99450449999999, 6.0432523]",2019-04-18 00:00:00,Torrential,Oriente,San Luis,,"Creciente Súbita del Río Dormilón, sector la Planta",1,0,El Colombiano,,High,,,,Lluvias,Rainfall
2001,5f568a612226ad7c84dba0ff,2340,"[-76.256824, 6.997374]",2020-05-13 00:00:00,Landslide,Occidente,Dabeiba,,"Vía Dabeiba- Mutatá, sector Choromojado Km 96+820",0,0,Invias,,High,,,,Lluvias - Precipitaciones de alta intensidad en la zona asociadas a la,Rainfall
2002,5f568a5b2226ad7c84db9acf,1858,"[-75.67555999999999, 6.913245]",2011-10-12 00:00:00,Landslide,Norte,San Andrés de Cuerquia,,Ver Aguacatal,0,255,Rad 152918,,High,,,,Vendaval,Rainfall
2003,5f568a5b2226ad7c84db9ad5,1861,"[-75.0143824, 6.895626999999999]",2011-10-17 00:00:00,Flood,Nordeste,Amalfi,,Casco urbano,0,350,Rad 156405,,High,,,,Vendaval,Rainfall
2004,5f568a5b2226ad7c84db9aeb,1876,"[-75.18358599999999, 6.139621]",2011-11-15 00:00:00,Landslide,Oriente,Granada,,Varias,0,365,Rad 169495,,High,,,,Vendaval,Rainfall
2005,5f568a5b2226ad7c84db9aff,1892,"[-75.309798, 5.712002]",2011-12-01 00:00:00,Landslide,Oriente,Sonsón,,Corr San Miguel,0,40,E-Mail,,High,,,,Vendaval,Rainfall
2006,5f568a5b2226ad7c84db9b38,1925,"[-75.6822294, 5.6040648]",2012-04-20 00:00:00,Landslide,Suroeste,Támesis,San Pablo,,0,8,Reporte Clopad,,Mid,,,,Lluvias,Rainfall
2007,5f568a5b2226ad7c84db9b92,1958,"[-75.174162, 5.611015]",2012-05-02 00:00:00,Landslide,Oriente,Nariño,,,0,123,Reporte Clopad,,High,,,,Lluvias,Rainfall
2008,5f568a5b2226ad7c84db9b9a,1966,"[-75.9067158, 6.046265200000001]",2012-02-05 00:00:00,Landslide,Suroeste,Concordia,,,0,10,Reporte Clopad,,High,,,,Lluvias,Rainfall
2009,5f568a5f2226ad7c84db9c83,2012,"[-75.55958869999999, 6.336728799999999]",2013-05-05 00:00:00,Landslide,Valle de Aburrá,Bello,,Sauces,0,4,Reporte Cmgrd,,High,,,,Lluvias,Rainfall
2010,5f568a5f2226ad7c84db9ccc,2042,"[-75.55958869999999, 6.336728799999999]",2013-06-28 00:00:00,Flood,Valle de Aburrá,Bello,,"Vereda Pinar, Manantiales",0,36,Reporte Cmgrd,,High,,,,Lluvias,Rainfall
2011,5f568a5f2226ad7c84db9d7d,2075,"[-76.02597879999999, 6.7509209]",2014-06-03 00:00:00,Landslide,Occidente,Cañasgordas,,"Veredas la Balsita, la Balsa, Mortó, Paso Arriba y Pernilla",0,1041,Reporte Cmgrd Rad 164,,High,,,,Lluvias,Rainfall
2012,5f568a5f2226ad7c84db9e99,2123,"[-76.17451489999999, 6.899406]",2015-04-07 00:00:00,Landslide,Occidente,Uramita,,,0,0,Dapard,Deslizamiento deja un saldo de 126 personas afectadas correspondientes a un total de 42 familias con afectaciones.,High,,,,Deslizamiento,Unknown
2013,5f568a5f2226ad7c84db9f7a,2162,"[-75.3609759, 5.973839]",2017-05-24 00:00:00,Landslide,Oriente,La Unión,,,0,0,Teleantioquia Noticias,"Pérdidas a productores de papa, fresas y hortencias.",High,,,,Lluvias - Filtración de agua subterránea,Rainfall
2014,5f568a612226ad7c84dba002,2191,"[-75.18358599999999, 6.139621]",2017-10-14 00:00:00,Landslide,Oriente,Granada,,,0,0,Teleantioquia,A la fecha dos estructuras fueron desalojadas y otras diez se encuentran en alerta por un deslizamiento de tierra en la zona urbana de esta localidad,High,,,,Lluvias,Rainfall
2015,5f568a612226ad7c84dba004,2192,"[-75.6663784, 6.6050767]",2017-10-22 00:00:00,Flood,Norte,Belmira,,,0,0,Teleantioquia,,High,,,,Lluvias,Rainfall
2016,5f568a612226ad7c84dba057,2230,"[-75.793768, 6.063323800000001]",2018-05-08 00:00:00,Landslide,Suroeste,Titiribí,,"Vía la Mansa- Primavera: en el Kilómetro 66+900, en el Secto",0,0,El Tiempo,Hay cierre total de la vía,High,,,,Lluvias,Rainfall
2017,5f568a612226ad7c84dba05b,2234,"[-75.1469662, 7.073592499999999]",2018-04-19 00:00:00,Landslide,Nordeste,Anorí,,Vereda San Isidro,5,0,Teleantioquia,Cinco mineros muertos sepultados,High,,,,Error humano - Trabajos con retroexcavadora,Anthropic
2018,5f568a612226ad7c84dba060,2239,"[-75.963942, 5.963336]",2018-05-14 00:00:00,Landslide,Suroeste,Salgar,,"Urbanización la Florida, barrio Simón Bolivar",0,0,Teleantioquia,,High,,,,Desconocida,Unknown
2019,5f568a612226ad7c84dba07e,2261,"[-75.702277, 6.037113000000001]",2018-06-03 00:00:00,Landslide,Suroeste,Amagá,,"Vía que de Bolombolo conduce a Amagá, sector el Mañanero, en",0,0,El Colombiano,Provocó la caída de árboles,High,,,,Lluvias,Rainfall
2020,5f568a612226ad7c84dba081,2264,"[-75.08706699999999, 6.538376]",2018-06-03 00:00:00,Landslide,Nordeste,Cisneros,,"Vía Hatillo-Cisneros, Kilómetro 3+500, sector Entrada Ecopet",0,0,El Colombiano,Paso a un carril,High,,,,Lluvias,Rainfall
2021,5f568a612226ad7c84dba0b9,2305,"[-75.15919, 6.12093]",2018-11-30 00:00:00,Landslide,Oriente,Granada,La Cascada,Sector la Roca,0,0,Mi Oriente,,Mid,,,,Desconocida,Unknown
2022,5f568a612226ad7c84dba0dc,2322,"[-75.72776689999999, 6.442825699999999]",2019-08-08 00:00:00,Landslide,Occidente,San Jerónimo,,"Kilómetro 28, Obras de la Doble Calzada que entre Medellín y",1,0,El Colombiano,"Como césar enciso, de 29 años de edad, fue identificado el auxiliar de obra que falleció en la tarde de este jueves, mientras trabajaba en las obras de la doble calzada que entre medellín y santa fe de antioquia, en el occidente antioqueño.",High,,,,Error humano - El incidente ocurrió “en la ejecución de las actividades de,Anthropic
2023,5f568a612226ad7c84dba0fe,2339,"[-75.43898999999999, 7.163592]",2020-06-05 00:00:00,Landslide,Norte,Valdivia,,"Vía Los Llanos de Cuivá- Tarazá Km 60+800, sector Valdivia",0,0,Invias,Se presentaba paso a un carril desde las 8:49 a.m debido a movimiento en masa,High,,,,Lluvias - Precipitaciones de alta intensidad en la zona asociadas a la,Rainfall
2024,5f568a612226ad7c84dba106,2343,"[-75.309798, 5.712002]",2020-04-09 00:00:00,Landslide,Oriente,Sonsón,,"Vía Sonsón- Nariño sector la Quiebra, Km 8+700",0,0,Gobernación de Antioquia,No se reportan viviendas afectadas y por el bajo flujo vehicular de la época no hay afectaciones en la movilidad.,High,,,,Lluvias,Rainfall
7838,5f5652c36f9d0415f2ff6ba1,8000,"[-75.56581530000001, 6.2476376]",2017-10-27 00:00:00,Flood,Valle de Aburrá,Medellín,,Y área Metropolitana,0,0,Minuto 30,,High,,,,Lluvias,Rainfall
2026,5f568a5b2226ad7c84db9ae8,1873,"[-76.6874701, 6.8622356]",2011-11-11 00:00:00,Flood,Urabá,Murindó,,Río Atrato,0,4000,Fax (446),,High,,,,Vendaval,Rainfall
2027,5f568a5b2226ad7c84db9ad1,1859,"[-75.185598, 6.057265]",2011-10-13 00:00:00,Landslide,Oriente,Cocorná,,Urbana,0,65,Rad 154452,,High,,,,Vendaval,Rainfall
2028,5f568a5b2226ad7c84db9ae9,1874,"[-74.63988599999999, 5.872518800000001]",2011-11-13 00:00:00,Torrential,Magdalena Medio,Puerto Triunfo,,Estacion Cocorná,0,500,E-Mail,,High,,,,Vendaval,Rainfall
2029,5f568a5b2226ad7c84db9aef,1879,"[-75.309798, 5.712002]",2011-11-17 00:00:00,Landslide,Oriente,Sonsón,,Varias,0,15,Rad 170288,,High,,,,Vendaval,Rainfall
2030,5f568a5b2226ad7c84db9b11,1906,"[-75.4280185, 5.7897437]",2011-12-14 00:00:00,Landslide,Oriente,Abejorral,,Vía la Ceja,0,0,Rad 188858,,High,,,,Lluvias,Rainfall
2031,5f568a5b2226ad7c84db9b4f,1929,"[-74.583726, 6.186497]",2012-06-27 00:00:00,Landslide,Magdalena Medio,Puerto Nare,La Magdalena,,0,60,Reporte Clopad,,Mid,,,,Desbordamiento,Rainfall
2032,5f568a5b2226ad7c84db9b78,1942,"[-75.46044970000001, 6.6470033]",2012-05-01 00:00:00,Flood,Norte,Santa Rosa de Osos,,,0,4,Reporte Clopad,,High,,,,Lluvias,Rainfall
